G.U.N.T. Gerätebau GmbH
Hanskampring 15-17 , D- 22885 BarsbüttelPhone: +49 40 / 67 08 54 - 0 , Fax: +49 40 / 67 08 54 - 42

Fecha : 19/4/2023	Tiempo: 09:30:51

WP 510	Máquina para ensayo de torsión, 200Nm

Nombre


Comentario


Cálculos
M_tb	11.987345 Nm
tau_tb	0.053242N/mm^2


Valores medidos
#	Ángulo de torsión en deg 	Ángulo de deslizamiento en rad 	Momento de torsión en Nm 	Tensión de cizallamiento en N/mm^2 
1,00	1,00	0,00	0,09	0,00
2,00	2,00	0,00	0,21	0,00
3,00	3,00	0,00	0,12	0,00
4,00	4,10	0,00	0,11	0,00
5,00	5,10	0,01	0,26	0,00
6,00	6,20	0,01	0,62	0,00
7,00	7,20	0,01	0,33	0,00
8,00	8,20	0,01	0,51	0,00
9,00	9,20	0,01	0,82	0,00
10,00	10,20	0,01	1,01	0,00
11,00	11,30	0,01	1,11	0,00
12,00	12,30	0,01	1,58	0,01
13,00	13,30	0,01	1,69	0,01
14,00	14,30	0,01	1,97	0,01
15,00	15,30	0,02	2,44	0,01
16,00	16,40	0,02	2,52	0,01
17,00	17,40	0,02	2,88	0,01
18,00	18,40	0,02	3,33	0,01
19,00	19,40	0,02	3,32	0,01
20,00	20,40	0,02	3,48	0,02
21,00	21,40	0,02	3,93	0,02
22,00	22,50	0,02	4,15	0,02
23,00	23,50	0,02	4,38	0,02
24,00	24,50	0,03	4,79	0,02
25,00	25,50	0,03	4,93	0,02
26,00	26,50	0,03	5,05	0,02
27,00	27,50	0,03	5,30	0,02
28,00	28,50	0,03	5,73	0,03
29,00	29,50	0,03	5,97	0,03
30,00	30,50	0,03	6,16	0,03
31,00	31,50	0,03	6,30	0,03
32,00	32,50	0,03	6,62	0,03
33,00	33,50	0,03	6,73	0,03
34,00	34,50	0,04	7,09	0,03
35,00	35,50	0,04	7,60	0,03
36,00	36,50	0,04	7,72	0,03
37,00	37,50	0,04	7,79	0,03
38,00	38,50	0,04	7,85	0,03
39,00	39,50	0,04	8,23	0,04
40,00	40,50	0,04	8,14	0,04
41,00	41,50	0,04	8,33	0,04
42,00	42,50	0,04	8,50	0,04
43,00	43,50	0,05	8,48	0,04
44,00	44,50	0,05	8,75	0,04
45,00	45,50	0,05	8,91	0,04
46,00	46,50	0,05	9,13	0,04
47,00	47,50	0,05	9,21	0,04
48,00	48,50	0,05	9,21	0,04
49,00	49,50	0,05	9,65	0,04
50,00	50,50	0,05	9,85	0,04
51,00	51,50	0,05	10,07	0,04
52,00	52,50	0,05	9,98	0,04
53,00	53,50	0,06	9,94	0,04
54,00	54,50	0,06	9,99	0,04
55,00	55,50	0,06	10,10	0,04
56,00	56,60	0,06	10,43	0,05
57,00	57,70	0,06	10,76	0,05
58,00	58,70	0,06	10,70	0,05
59,00	59,70	0,06	10,70	0,05
60,00	60,70	0,06	10,81	0,05
61,00	61,70	0,06	11,03	0,05
62,00	62,70	0,06	11,15	0,05
63,00	63,70	0,07	11,22	0,05
64,00	64,80	0,07	11,22	0,05
65,00	65,80	0,07	11,32	0,05
66,00	66,80	0,07	11,19	0,05
67,00	67,80	0,07	11,36	0,05
68,00	68,80	0,07	11,52	0,05
69,00	69,80	0,07	11,71	0,05
70,00	70,80	0,07	11,73	0,05
71,00	71,80	0,07	11,99	0,05
72,00	72,80	0,08	11,83	0,05
73,00	73,80	0,08	11,82	0,05
74,00	74,80	0,08	11,64	0,05
75,00	75,80	0,08	11,62	0,05
76,00	76,80	0,08	11,76	0,05
77,00	77,90	0,08	11,71	0,05
78,00	78,90	0,08	11,61	0,05
79,00	79,90	0,08	11,49	0,05
80,00	80,90	0,08	11,56	0,05
81,00	81,90	0,08	11,50	0,05
82,00	82,90	0,09	11,55	0,05
83,00	83,90	0,09	11,51	0,05
84,00	84,90	0,09	11,61	0,05
85,00	85,90	0,09	11,55	0,05
86,00	86,90	0,09	11,51	0,05
87,00	87,90	0,09	11,44	0,05
88,00	88,90	0,09	11,42	0,05
89,00	89,90	0,09	11,46	0,05
90,00	90,90	0,09	11,43	0,05
91,00	91,90	0,10	11,38	0,05
92,00	92,90	0,10	11,48	0,05
93,00	94,00	0,10	11,44	0,05
94,00	95,00	0,10	11,38	0,05
95,00	96,00	0,10	11,34	0,05
96,00	97,10	0,10	11,31	0,05
97,00	98,10	0,10	11,49	0,05
98,00	99,20	0,10	11,38	0,05
99,00	100,20	0,10	11,35	0,05
100,00	101,20	0,10	11,34	0,05
101,00	102,30	0,11	11,47	0,05
102,00	103,30	0,11	11,51	0,05
103,00	104,30	0,11	11,51	0,05
104,00	105,40	0,11	11,39	0,05
105,00	106,40	0,11	11,29	0,05
106,00	107,40	0,11	11,28	0,05
107,00	108,50	0,11	11,26	0,05
108,00	109,50	0,11	11,22	0,05
109,00	110,60	0,11	11,21	0,05
110,00	111,60	0,12	11,16	0,05
111,00	112,60	0,12	11,30	0,05
112,00	113,70	0,12	11,07	0,05
113,00	114,70	0,12	11,14	0,05
114,00	115,70	0,12	11,29	0,05
115,00	116,80	0,12	11,39	0,05
116,00	117,80	0,12	11,44	0,05
117,00	118,80	0,12	11,19	0,05
118,00	119,90	0,12	11,08	0,05
119,00	120,90	0,13	11,32	0,05
120,00	121,90	0,13	11,27	0,05
121,00	123,00	0,13	11,44	0,05
122,00	124,00	0,13	11,29	0,05
123,00	125,10	0,13	11,21	0,05
124,00	126,10	0,13	11,32	0,05
125,00	127,10	0,13	11,22	0,05
126,00	128,20	0,13	11,47	0,05
127,00	129,20	0,13	11,67	0,05
128,00	130,20	0,13	11,57	0,05
129,00	131,30	0,14	11,49	0,05
130,00	132,30	0,14	11,49	0,05
131,00	133,30	0,14	11,52	0,05
132,00	134,30	0,14	11,50	0,05
133,00	135,30	0,14	11,49	0,05
134,00	136,30	0,14	11,65	0,05
135,00	137,30	0,14	11,52	0,05
136,00	138,30	0,14	11,47	0,05
137,00	139,30	0,14	11,61	0,05
138,00	140,30	0,15	11,43	0,05
139,00	141,30	0,15	11,66	0,05
140,00	142,30	0,15	11,50	0,05
141,00	143,30	0,15	11,59	0,05
142,00	144,30	0,15	11,43	0,05
143,00	145,30	0,15	11,34	0,05
144,00	146,30	0,15	11,47	0,05
145,00	147,30	0,15	11,48	0,05
146,00	148,30	0,15	11,37	0,05
147,00	149,30	0,15	11,29	0,05
148,00	150,30	0,16	11,31	0,05
149,00	151,30	0,16	11,07	0,05
150,00	152,30	0,16	11,12	0,05
151,00	153,30	0,16	11,20	0,05
152,00	154,30	0,16	10,98	0,05
153,00	155,30	0,16	11,07	0,05
154,00	156,30	0,16	10,87	0,05
155,00	157,30	0,16	10,99	0,05
156,00	158,30	0,16	11,02	0,05
157,00	159,30	0,16	10,89	0,05
158,00	160,30	0,17	10,97	0,05
159,00	161,30	0,17	11,17	0,05
160,00	162,40	0,17	11,15	0,05
161,00	163,40	0,17	11,09	0,05
162,00	164,40	0,17	11,29	0,05
163,00	165,50	0,17	11,31	0,05
164,00	166,50	0,17	11,20	0,05
165,00	167,50	0,17	11,34	0,05
166,00	168,50	0,17	11,17	0,05
167,00	169,50	0,18	11,10	0,05
168,00	170,50	0,18	11,20	0,05
169,00	171,50	0,18	11,01	0,05
170,00	172,50	0,18	11,07	0,05
171,00	173,50	0,18	10,79	0,05
172,00	174,50	0,18	10,86	0,05
173,00	175,50	0,18	10,92	0,05
174,00	176,50	0,18	10,90	0,05
175,00	177,50	0,18	10,90	0,05
176,00	178,50	0,18	11,08	0,05
177,00	179,50	0,19	11,03	0,05
178,00	180,50	0,19	11,11	0,05
179,00	181,50	0,19	10,89	0,05
180,00	182,60	0,19	10,78	0,05
181,00	183,70	0,19	10,75	0,05
182,00	184,70	0,19	10,82	0,05
183,00	185,70	0,19	10,91	0,05
184,00	186,70	0,19	11,03	0,05
185,00	187,80	0,19	11,09	0,05
186,00	188,80	0,20	10,98	0,05
187,00	189,80	0,20	10,97	0,05
188,00	190,90	0,20	10,91	0,05
189,00	192,00	0,20	11,04	0,05
190,00	193,10	0,20	10,96	0,05
191,00	194,10	0,20	10,93	0,05
192,00	195,10	0,20	10,85	0,05
193,00	196,20	0,20	10,91	0,05
194,00	197,30	0,20	10,87	0,05
195,00	198,30	0,21	11,10	0,05
196,00	199,30	0,21	11,11	0,05
197,00	200,30	0,21	11,26	0,05
198,00	201,30	0,21	11,18	0,05
199,00	202,40	0,21	11,16	0,05
200,00	203,50	0,21	10,85	0,05
201,00	204,50	0,21	11,00	0,05
202,00	205,50	0,21	11,02	0,05
203,00	206,50	0,21	11,16	0,05
204,00	207,60	0,21	11,05	0,05
205,00	208,60	0,22	11,06	0,05
206,00	209,60	0,22	10,82	0,05
207,00	210,70	0,22	10,70	0,05
208,00	211,80	0,22	10,75	0,05
209,00	212,80	0,22	10,79	0,05
210,00	213,80	0,22	10,68	0,05
211,00	214,80	0,22	10,72	0,05
212,00	215,80	0,22	10,82	0,05
213,00	216,90	0,22	10,91	0,05
214,00	218,00	0,23	11,02	0,05
215,00	219,00	0,23	10,93	0,05
